Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA
E3,02/09/00,Scunthorpe,Blackpool,1,0,H,1,0,H,3822,M Clattenburg,18,8,11,4,1,0,9,6,10,11,2,0,2,1,0,0,20,10,,,,2,3,2.9,2.2,3.25,2.85,2,3.25,3.25,2,3.25,3.25
E3,09/09/00,Barnet,Kidderminster,0,0,D,0,0,D,2103,Lee Cable,9,6,6,1,0,0,7,2,12,9,9,4,0,0,0,0,0,0,,,,2,3,2.9,2.1,3.25,3,2.1,3.2,3,2.1,3.4,2.87
E3,09/09/00,Blackpool,Hartlepool,1,2,A,0,1,A,4562,Howard Webb,12,3,4,2,0,0,4,8,10,19,1,4,0,1,0,0,0,10,,,,1.75,3.1,3.5,1.8,3.4,3.75,1.75,3.3,4,1.72,3.25,4.33
E3,09/09/00,Cardiff,Brighton,1,1,D,0,0,D,6741,Frazer Stretton,18,14,4,8,1,1,10,6,15,8,2,4,2,0,0,0,20,0,,,,1.75,3.1,3.5,1.83,3.25,3.75,1.83,3.25,3.75,1.8,3.4,3.75
E3,09/09/00,Carlisle,Rochdale,1,2,A,1,1,D,3906,Mark Cowburn,9,12,4,7,0,0,8,6,15,12,4,1,0,1,0,0,0,10,,,,2.2,3,2.6,2.25,3.25,2.75,2.25,3.2,2.75,2.25,3.25,2.75
E3,09/09/00,Cheltenham,Chesterfield,0,1,A,0,0,D,3870,Paul Armstrong,5,11,0,9,0,0,8,6,18,14,1,12,2,1,0,0,20,10,,,,2.2,3,2.6,2.25,3.25,2.75,2.38,3.2,2.6,2.3,3.3,2.62
E3,09/09/00,Leyton Orient,Hull,2,2,D,0,1,A,5177,Richard Beeby,15,13,11,9,0,0,14,3,12,18,6,5,1,1,0,0,10,10,,,,1.5,3.4,4.7,1.55,3.6,5,1.57,3.5,5,1.57,3.6,5
E3,09/09/00,Macclesfield,Exeter,0,2,A,0,1,A,1793,Colin Webster,18,9,5,5,1,0,8,6,11,13,3,1,1,2,0,0,10,20,,,,1.6,3.2,4.2,1.7,3.25,4.3,1.67,3.4,4.33,1.61,3.4,5
E3,09/09/00,Mansfield,Halifax,5,1,H,2,1,H,2397,Roy Pearson,19,12,14,3,0,1,8,6,9,10,5,0,0,1,0,0,0,10,,,,1.75,3.1,3.5,2,3.25,3.25,1.91,3.25,3.4,1.72,3.5,4
E3,09/09/00,Shrewsbury,Darlington,1,0,H,1,0,H,2597,Scott Mathieson,9,8,4,3,0,0,4,4,7,8,7,3,2,3,0,0,20,30,,,,2.8,3.1,2,2.75,3.25,2.25,2.75,3.2,2.25,3,3.25,2.1
E3,09/09/00,Southend,Plymouth,2,2,D,1,2,A,3417,David Crick,8,10,5,4,0,0,8,3,17,14,2,4,2,2,0,0,20,20,,,,1.9,3,3.1,2.1,3.25,3,2.1,3.2,3,2,3.25,3.25
E3,09/09/00,Torquay,Lincoln,1,1,D,0,1,A,2131,Ray Olivier,11,11,3,5,0,2,4,12,12,21,1,2,2,4,0,1,20,65,,,,2.1,3,2.8,2.2,3.25,2.87,2.3,3.25,2.63,2.1,3.4,2.87
E3,09/09/00,York,Scunthorpe,2,0,H,0,0,D,3370,Mark Cooper,15,9,3,6,1,0,9,5,20,14,3,3,2,0,0,1,20,25,,,,2.5,2.9,2.3,2.25,3.25,2.75,2.4,3.25,2.5,2.62,3.2,2.37
E3,12/09/00,Barnet,Exeter,1,1,D,1,0,H,1322,Barry Knight,12,16,6,7,0,0,9,6,10,19,6,2,0,1,0,0,0,10,,,,1.6,3.3,4,1.65,3.4,4.5,1.7,3.25,4.33,1.66,3.5,4.33
E3,12/09/00,Blackpool,Brighton,0,2,A,0,2,A,3406,Mike Pike,18,9,4,2,1,0,4,1,15,14,3,1,4,3,0,0,40,30,,,,2.1,3,2.8,2.5,3.2,2.5,2.38,3.2,2.63,2.2,3.2,2.87
E3,12/09/00,Cardiff,Halifax,4,2,H,3,0,H,5087,Ray Olivier,17,8,14,4,1,0,6,2,11,9,2,3,0,3,0,0,0,30,,,,1.45,3.4,5.2,,,,1.5,3.5,6,1.44,3.75,6.5
E3,12/09/00,Carlisle,Chesterfield,2,4,A,1,3,A,2929,Matt Messias ,8,23,5,11,0,1,6,7,12,20,1,1,1,1,0,0,10,10,,,,2.6,3,2.2,,,,2.8,3.25,2.2,2.8,3.25,2.2
E3,12/09/00,Cheltenham,Darlington,1,0,H,0,0,D,2368,Paul Taylor ,13,11,4,8,1,0,9,6,18,16,11,2,0,3,0,1,0,55,,,,2.2,2.9,2.7,,,,2.25,3.25,2.75,2.25,3.25,2.75
E3,12/09/00,Leyton Orient,Scunthorpe,1,1,D,1,1,D,3581,Bill Jordan,21,9,11,2,0,1,3,1,16,18,1,7,2,4,0,1,20,65,,,,1.9,3,3.1,1.85,3.25,3.75,1.91,3.25,3.5,1.9,3.25,3.5
E3,12/09/00,Macclesfield,Lincoln,2,0,H,1,0,H,1349,Colin Webster ,11,13,7,4,1,0,5,13,15,16,5,3,0,3,0,0,0,30,,,,2.2,2.9,2.7,,,,2.1,3.25,3,2.1,3.4,2.87
E3,12/09/00,Mansfield,Hull,1,1,D,0,0,D,2629,Neale Barry,7,10,2,4,0,0,7,7,12,8,1,3,0,2,0,0,0,20,,,,1.8,3,3.5,,,,1.8,3.25,4,1.83,3.4,3.6
E3,12/09/00,Shrewsbury,Plymouth,4,1,H,2,0,H,2361,Brian Curson,13,5,7,1,0,0,9,2,7,6,0,2,1,2,0,1,10,45,,,,2.3,2.9,2.5,,,,2.2,3.2,2.88,2.37,3.2,2.62
E3,12/09/00,Southend,Kidderminster,1,1,D,0,1,A,2403,Paul Danson,9,8,5,5,0,0,4,6,11,21,1,4,4,2,1,0,65,20,,,,2.35,3,2.35,,,,2.38,3.2,2.63,2.2,3.2,2.87
E3,12/09/00,Torquay,Hartlepool,1,0,H,1,0,H,1538,Dermot Gallagher,10,5,5,1,0,0,8,3,13,10,2,5,0,0,0,0,0,0,,,,2.3,2.9,2.5,,,,2.38,3.2,2.63,2.37,3.2,2.62
E3,12/09/00,York,Rochdale,0,2,A,0,2,A,2215,Roy Pearson,5,15,1,9,0,0,11,4,10,7,6,8,1,0,0,0,10,0,,,,2.2,2.9,2.7,,,,2.25,3.25,2.75,2.2,3.2,2.87
E3,16/09/00,Brighton,Cheltenham,3,0,H,0,0,D,6325,Mike North,17,3,11,1,0,0,8,9,13,13,5,5,1,2,0,0,10,20,,,,1.8,3,3.5,2,3.25,3.25,1.91,3.25,3.5,1.8,3.5,3.6
E3,16/09/00,Chesterfield,Mansfield,4,0,H,2,0,H,6793,John Brandwood,25,8,11,1,0,0,3,3,13,11,1,1,1,2,0,0,10,20,,,,1.5,3.4,4.7,1.65,3.4,4.5,1.44,3.75,6.5,1.44,3.75,6.5
E3,16/09/00,Darlington,Barnet,1,0,H,1,0,H,3929,Mark Cowburn,11,4,4,2,0,0,9,2,11,6,0,8,1,0,0,0,10,0,,,,1.75,2.9,3.8,1.85,3.25,3.75,1.75,3.4,4,1.72,3.25,4.33
E3,16/09/00,Exeter,York,3,1,H,3,1,H,2904,Paul Armstrong,10,12,5,6,0,1,10,11,18,10,4,3,1,2,0,0,10,20,,,,2.1,3,2.8,2.35,3.4,2.5,2.2,3.25,2.8,2.2,3.25,2.8
E3,16/09/00,Halifax,Southend,0,1,A,0,0,D,1447,Trevor Jones,12,10,4,3,0,0,9,4,8,11,5,4,0,1,0,0,0,10,,,,2.4,2.9,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E3,16/09/00,Hartlepool,Macclesfield,2,2,D,0,0,D,2589,Tony Leake,21,10,9,4,1,1,6,3,10,8,4,5,0,0,0,0,0,0,,,,2,3.1,2.8,1.9,3.4,3.4,2,3.4,3.1,1.9,3.5,3.25
E3,16/09/00,Hull,Shrewsbury,1,0,H,1,0,H,4775,M Clattenburg,17,5,9,1,1,0,10,7,17,11,4,3,1,1,0,0,10,10,,,,2.2,2.9,2.7,2.2,3.25,2.85,2.2,3.25,2.8,2.25,3,3
E3,16/09/00,Kidderminster,Leyton Orient,2,1,H,0,1,A,3365,Phil Prosser,17,15,7,6,0,0,10,11,5,20,2,4,1,1,0,0,10,10,,,,2,3,2.9,2.2,3.25,2.85,2.2,3.25,2.8,2,3.25,3.25
E3,16/09/00,Lincoln,Blackpool,1,1,D,1,0,H,2753,Alan Kaye,10,8,3,4,1,0,10,4,11,12,7,1,0,3,0,0,0,30,,,,1.9,3,3.1,2,3.25,3.25,2,3.25,3.25,2.1,3.25,3
E3,16/09/00,Plymouth,Carlisle,2,0,H,2,0,H,3378,Steve Dunn,11,8,6,1,0,0,6,7,9,14,1,8,0,1,0,0,0,10,,,,2,3,2.9,1.7,3.4,4,1.8,3.4,3.75,1.8,3.4,3.75
E3,16/09/00,Rochdale,Torquay,2,1,H,2,0,H,2871,Tony Bates,14,8,7,7,0,0,3,5,8,12,2,0,1,2,0,0,10,20,,,,1.55,3.3,4.5,1.6,3.6,4.5,1.62,3.5,4.75,1.61,3.6,4.5
E3,16/09/00,Scunthorpe,Cardiff,0,2,A,0,0,D,3263,Colin Webster,12,9,9,5,0,1,9,2,9,11,1,4,0,1,0,0,0,10,,,,2.2,2.9,2.7,2.5,3.2,2.5,2.25,3.2,2.8,2.2,3.25,2.8
E3,22/09/00,Macclesfield,Darlington,1,1,D,1,0,H,2389,Steve Baines,10,13,6,3,0,1,1,4,6,13,7,2,0,0,0,0,0,0,,,,2.3,2.9,2.5,2.35,3.2,2.6,,,,2.37,3.2,2.62
E3,23/09/00,Barnet,Hull,1,1,D,0,1,A,2109,Phil Prosser,16,11,7,6,0,0,10,6,10,16,3,6,2,1,0,0,20,10,,,,1.8,3,3.5,1.8,3.25,4,1.73,3.25,4.33,1.72,3.25,4.33
E3,23/09/00,Blackpool,Chesterfield,1,3,A,0,2,A,3970,Roger Furnandiz,10,12,5,7,0,0,2,4,6,5,3,5,0,0,0,0,0,0,,,,3.5,3,1.8,3,3.25,2.1,3.25,3.25,2,3.25,3.5,1.9
E3,23/09/00,Cardiff,Kidderminster,0,0,D,0,0,D,8003,Rob Styles,16,7,4,5,0,1,15,7,5,11,2,1,0,0,0,0,0,0,,,,1.8,3,3.5,1.8,3.25,4,1.8,3.25,4,1.72,3.25,4.33
E3,23/09/00,Carlisle,Exeter,0,1,A,0,1,A,2856,Graham Laws,16,4,3,2,1,0,6,1,17,18,6,4,3,5,0,0,30,50,,,,2.2,2.9,2.7,2.5,3.2,2.5,2.1,3.4,2.88,2.1,3.4,2.87
E3,23/09/00,Cheltenham,Plymouth,5,2,H,4,0,H,3665,Phil Joslin,17,6,7,5,2,0,4,4,18,20,4,7,1,3,0,0,10,30,,,,1.8,3,3.5,1.65,3.4,4.5,1.67,3.4,4.5,1.83,3.4,3.6
E3,23/09/00,Leyton Orient,Lincoln,1,0,H,0,0,D,3889,Paul Alcock,17,8,6,4,1,0,6,6,11,13,5,4,1,1,0,0,10,10,,,,1.75,3.1,3.6,1.67,3.4,4.5,1.73,3.4,4.2,1.72,3.25,4.33
E3,23/09/00,Mansfield,Hartlepool,4,3,H,1,1,D,2135,Paul Taylor,15,14,11,8,0,0,4,9,13,10,5,2,0,1,0,0,0,10,,,,2.2,2.9,2.7,2.2,3.25,2.87,2.1,3.4,2.88,2.1,3.4,2.87
E3,23/09/00,Shrewsbury,Rochdale,0,4,A,0,1,A,3427,Trevor Parkes,6,8,1,7,0,0,5,4,11,14,1,5,1,0,0,0,10,0,,,,2.2,2.9,2.7,2.35,3.2,2.6,2.4,3.3,2.5,2.37,3.2,2.62
E3,23/09/00,Southend,Scunthorpe,1,0,H,1,0,H,3110,Steve Tomlin,5,14,3,4,1,1,4,9,15,11,3,1,1,2,0,0,10,20,,,,2.3,2.9,2.5,2.25,3.25,2.75,2.3,3.2,2.7,2.1,3.25,3
E3,23/09/00,Torquay,Halifax,1,2,A,1,2,A,1921,Mike North,9,8,6,4,0,0,4,1,15,14,2,9,1,2,1,0,35,20,,,,1.55,3.3,4.5,1.61,3.6,4.5,1.62,3.6,4.5,1.66,3.5,4.33
E3,23/09/00,York,Brighton,0,1,A,0,1,A,3178,Brian Curson,12,15,6,6,0,3,7,5,14,10,4,5,2,1,1,0,45,10,,,,2.7,2.9,2.2,2.75,3.25,2.25,2.88,3.2,2.2,3,3.25,2.1
E3,29/09/00,Kidderminster,Blackpool,1,4,A,0,2,A,3891,Peter Walton,13,14,7,8,0,1,7,5,10,18,0,1,0,1,0,0,0,10,,,,1.6,3.2,4.2,1.6,3.5,4.5,1.62,3.4,5,1.66,3.4,4.5
E3,30/09/00,Brighton,Leyton Orient,2,0,H,1,0,H,6731,Paul Durkin,10,8,5,2,0,1,5,2,14,13,4,4,0,1,0,0,0,10,,,,1.65,3.1,4,1.65,3.4,4.5,1.67,3.4,4.5,1.72,3.25,4.33
E3,30/09/00,Chesterfield,Macclesfield,4,1,H,3,1,H,4904,Keith Hill,12,5,10,3,0,0,9,1,9,14,4,1,1,4,0,0,10,40,,,,1.45,3.5,5,1.5,3.6,6,1.44,3.75,6.5,1.5,3.5,6
E3,30/09/00,Darlington,Carlisle,1,0,H,0,0,D,4316,Mike Riley,8,7,2,2,0,0,7,5,9,10,7,6,3,4,0,0,30,40,,,,1.45,3.5,5,1.55,3.4,5.5,1.5,3.5,6,1.44,3.75,6.5
E3,30/09/00,Exeter,Cheltenham,0,2,A,0,0,D,3978,Bill Jordan,10,10,5,7,0,0,9,5,12,16,5,7,0,2,0,0,0,20,,,,2.35,2.9,2.35,2.35,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5
E3,30/09/00,Halifax,Shrewsbury,0,0,D,0,0,D,1606,Bill Burns,15,8,6,4,0,0,7,4,10,8,7,2,1,1,0,0,10,10,,,,2.3,2.9,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75
E3,30/09/00,Hartlepool,York,1,0,H,1,0,H,3130,Mark Cowburn,14,3,9,3,0,0,7,2,13,11,2,2,2,1,0,1,20,35,,,,1.75,3.1,3.6,1.9,3.25,3.5,1.85,3.4,3.6,1.72,3.25,4.33
E3,30/09/00,Hull,Cardiff,2,0,H,1,0,H,5503,David Laws,10,5,6,2,0,0,2,4,10,14,4,10,0,1,0,1,0,35,,,,2.6,2.8,2.3,2.75,3.25,2.25,2.63,3.2,2.38,2.62,3.3,2.3
E3,30/09/00,Lincoln,Mansfield,0,2,A,0,0,D,3494,Colin Webster,14,15,9,10,1,0,12,4,11,14,5,5,0,2,0,0,0,20,,,,1.9,3,3.1,2.2,3.25,2.85,1.91,3.3,3.5,1.9,3.25,3.5
E3,30/09/00,Plymouth,Barnet,2,3,A,1,0,H,3423,Mark Cooper,9,6,6,4,0,0,5,4,4,2,6,3,3,1,0,0,30,10,,,,2.1,2.9,2.9,2.2,3.25,2.85,2.2,3.25,2.8,2,3.25,3.25
E3,30/09/00,Rochdale,Southend,0,1,A,0,1,A,3264,Phil Dowd,18,6,11,2,0,0,4,1,16,15,0,3,3,3,0,0,30,30,,,,1.7,3.1,3.8,1.6,3.6,4.5,1.57,3.5,5.25,1.66,3.4,4.5
E3,30/09/00,Scunthorpe,Torquay,3,0,H,2,0,H,2922,Andrew Butler,11,8,7,5,1,1,10,4,10,15,6,2,2,3,0,0,20,30,,,,1.55,3.3,4.5,1.65,3.4,4.5,1.67,3.4,4.5,1.62,3.4,5
E3,06/10/00,Cheltenham,Carlisle,1,0,H,0,0,D,4264,Steve Tomlin,11,6,4,2,1,0,5,5,13,15,8,5,0,2,0,0,0,20,,,,1.45,3.5,5,1.45,3.75,6.5,1.45,3.6,6.5,1.44,3.75,6.5
E3,06/10/00,Hull,Brighton,0,2,A,0,0,D,6225,Graham Frankland,11,9,4,5,0,0,9,5,17,15,1,5,0,1,0,0,0,10,,,,2.6,3,2.2,2.75,3.25,2.25,2.88,3.2,2.2,2.75,3.25,2.25
E3,06/10/00,Kidderminster,Rochdale,0,0,D,0,0,D,3094,Mike North,8,11,3,5,0,0,7,4,14,20,2,5,0,2,0,0,0,20,,,,1.9,3.1,3,2.2,3.25,2.75,2.2,3.25,2.75,2,3.25,3.25
E3,06/10/00,Shrewsbury,Exeter,2,0,H,1,0,H,2651,Micharl Ryan,9,4,8,2,0,0,5,6,15,14,4,4,1,3,0,0,10,30,,,,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.8
E3,06/10/00,York,Mansfield,2,1,H,1,1,D,2681,Scott Mathieson,18,14,9,7,2,0,7,7,10,7,4,4,0,0,0,0,0,0,,,,2.2,3,2.6,2.5,3.2,2.5,2.4,3.2,2.6,2.25,3.25,2.75
E3,07/10/00,Chesterfield,Plymouth,2,1,H,1,0,H,4285,Colin Webster,10,9,3,3,0,0,7,7,13,11,4,1,1,3,0,0,10,30,,,,1.45,3.5,5,1.35,3.75,8,1.36,3.75,8,1.4,3.75,7.5
E3,07/10/00,Hartlepool,Darlington,2,1,H,1,0,H,3265,Andrew Butler,8,6,5,3,0,0,3,4,14,11,8,1,2,3,0,0,20,30,,,,2.3,3,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E3,07/10/00,Scunthorpe,Halifax,1,0,H,0,0,D,2635,Paul Armstrong,17,16,8,8,1,0,8,6,16,16,3,1,2,3,0,0,20,30,,,,1.6,3.3,4,1.55,3.6,5,1.62,3.5,4.75,1.61,3.6,4.5
E3,08/10/00,Barnet,Macclesfield,0,2,A,0,1,A,1841,David Crick,9,14,3,9,0,0,9,8,15,11,4,2,2,1,0,0,20,10,,,,1.8,3.1,3.3,2,3.2,3.2,1.85,3.2,3.75,1.83,3.4,3.6
E3,08/10/00,Blackpool,Southend,2,2,D,2,0,H,3915,Bill Burns,10,9,7,3,2,0,9,5,10,7,6,2,0,1,0,0,0,10,,,,2,3,2.9,2.25,3.25,2.75,2.2,3.2,2.88,2.1,3.4,2.87
E3,08/10/00,Torquay,Leyton Orient,1,2,A,0,1,A,1925,Brian Curson,9,10,4,6,0,0,5,1,13,16,2,8,2,1,0,0,20,10,,,,2.6,3,2.2,2.5,3.2,2.5,2.63,3.2,2.38,2.75,3.25,2.25
E3,14/10/00,Brighton,Scunthorpe,0,0,D,0,0,D,6567,Phil Dowd,16,7,2,1,0,1,3,5,14,16,3,2,0,2,0,0,0,20,,,,1.55,3.3,4.5,1.6,3.5,4.5,1.62,3.6,4.5,1.66,3.4,4.5
E3,14/10/00,Carlisle,Barnet,0,2,A,0,1,A,2487,Howard Webb,10,11,4,5,0,0,5,6,18,17,2,4,1,2,0,0,10,20,,,,2.7,2.9,2.2,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E3,14/10/00,Darlington,Torquay,2,0,H,1,0,H,3580,Mike Pike,8,5,5,2,0,0,4,3,9,10,3,3,1,2,0,0,10,20,,,,1.4,3.6,5.5,1.45,3.75,6.5,1.44,3.75,6.5,1.44,3.4,7.5
E3,14/10/00,Exeter,Chesterfield,1,1,D,0,1,A,2986,Mark Cooper,11,11,5,4,1,0,6,6,12,21,4,7,1,4,0,0,10,40,,,,3.1,3,1.9,3.4,3.25,1.9,3.6,3.4,1.83,3.75,3.4,1.8
E3,14/10/00,Halifax,Hull,0,2,A,0,1,A,3003,Clive Wilkes,13,10,7,8,1,1,6,3,9,10,8,5,2,1,0,0,20,10,,,,2.35,2.9,2.45,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E3,14/10/00,Leyton Orient,Cardiff,2,1,H,2,0,H,4649,Paul Robinson,12,5,7,2,0,1,3,8,19,14,3,3,1,2,0,0,10,20,,,,2.2,2.9,2.7,2.2,3.25,2.75,2.3,3.2,2.7,2.2,3.25,2.8
E3,14/10/00,Lincoln,Kidderminster,3,3,D,1,0,H,2922,M Clattenburg,11,12,6,5,0,0,8,5,18,7,2,1,2,0,0,0,20,0,,,,2.3,2.9,2.5,2.5,3.2,2.5,2.4,3.2,2.6,2.37,3.2,2.62
E3,14/10/00,Macclesfield,Cheltenham,2,1,H,0,0,D,2035,David Laws,7,6,4,2,0,1,6,3,14,12,9,1,0,1,0,0,0,10,,,,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E3,14/10/00,Mansfield,Shrewsbury,1,0,H,1,0,H,2206,Andy Hall,17,5,11,1,0,0,10,2,9,15,4,2,4,4,0,0,40,40,,,,1.9,3,3.1,1.85,3.4,3.6,,,,1.83,3.3,3.75
E3,14/10/00,Plymouth,Blackpool,2,0,H,0,0,D,3651,Mark Warren,13,6,8,3,0,0,9,6,7,17,4,3,2,2,0,0,20,20,,,,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8
E3,14/10/00,Rochdale,Hartlepool,2,1,H,1,0,H,2813,Frazer Stretton,12,6,5,2,1,0,4,6,9,12,4,5,0,1,0,0,0,10,,,,1.75,3.1,3.6,1.8,3.25,4,1.73,3.4,4.2,1.72,3.25,4.33
E3,14/10/00,Southend,York,1,0,H,1,0,H,4724,Keith Hill,15,6,5,3,0,1,8,4,12,9,5,7,2,0,0,0,20,0,,,,1.7,3.1,3.8,1.6,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5
E3,17/10/00,Carlisle,Cardiff,2,2,D,2,1,H,1309,Mark Cowburn,11,15,5,9,1,0,10,7,21,14,7,1,2,1,0,0,20,10,,,,2.7,2.9,2.2,,,,3,3.25,2.1,2.8,3.25,2.2
E3,17/10/00,Darlington,Kidderminster,1,2,A,0,1,A,3713,Trevor Jones,10,9,6,5,0,0,11,5,8,8,5,6,1,4,1,0,35,40,,,,1.7,3.1,3.8,,,,1.8,3.25,4,1.72,3.25,4.33
E3,17/10/00,Exeter,Hull,0,1,A,0,0,D,2470,Mike North,8,12,2,7,0,0,8,7,13,10,1,1,0,1,0,0,0,10,,,,2.1,2.9,2.9,,,,2.1,3.25,3,2.1,3.25,3
E3,17/10/00,Halifax,Cheltenham,1,2,A,0,2,A,1382,Mark Cooper,12,6,4,3,0,0,6,5,14,18,6,7,1,2,0,0,10,20,,,,2.9,3,2,,,,3,3.25,2.1,3,3.25,2.1
E3,17/10/00,Leyton Orient,Shrewsbury,2,0,H,1,0,H,3572,Howard Webb,9,6,6,4,0,0,5,2,18,10,6,8,0,2,0,0,0,20,,,,1.55,3.3,4.5,,,,1.57,3.4,5.5,1.57,3.4,5.5
E3,17/10/00,Lincoln,York,2,1,H,1,1,D,2051,Phil Dowd,13,5,8,2,0,0,10,5,17,20,6,5,1,1,0,0,10,10,,,,1.9,3,3.1,,,,1.91,3.25,3.5,2,3.25,3.25
E3,17/10/00,Macclesfield,Torquay,2,1,H,1,1,D,1681,George Cain,9,9,2,3,0,0,4,4,4,12,4,4,1,1,0,0,10,10,,,,1.45,3.5,5,,,,1.53,3.5,5.5,1.53,3.4,6
E3,17/10/00,Mansfield,Blackpool,0,1,A,0,0,D,2328,David Crick,12,8,5,6,0,0,6,3,13,6,4,3,0,0,0,0,0,0,,,,1.75,3.1,3.6,,,,1.83,3.4,3.6,1.9,3.25,3.5
E3,17/10/00,Plymouth,Scunthorpe,1,0,H,1,0,H,3437,Peter Walton,7,5,3,3,0,0,5,6,15,7,1,1,0,1,0,0,0,10,,,,2.1,2.9,2.9,,,,2.3,3.2,2.7,2.25,3.25,2.75
E3,17/10/00,Rochdale,Chesterfield,2,2,D,1,2,A,5008,Graham Frankland,13,6,9,3,0,1,6,2,11,8,0,5,3,2,0,0,30,20,,,,2.5,2.9,2.3,,,,2.63,3.2,2.38,2.75,3.25,2.25
E3,17/10/00,Southend,Barnet,2,0,H,1,0,H,4124,Ray Olivier,12,5,8,3,0,0,4,10,18,10,0,11,3,4,0,0,30,40,,,,1.8,3,3.5,,,,1.83,3.4,3.6,1.72,3.5,4
E3,18/10/00,Brighton,Hartlepool,4,2,H,3,1,H,6528,David Ellaray,14,8,6,3,1,0,7,3,17,18,2,4,2,3,0,1,20,55,,,,1.65,3.1,4,1.55,3.6,5,1.53,3.6,5.5,1.61,3.4,5
E3,21/10/00,Barnet,Halifax,1,0,H,1,0,H,1580,M Clattenburg,13,13,8,6,0,0,6,4,13,9,2,3,1,0,0,0,10,0,,,,1.55,3.3,4.5,1.5,3.6,6,1.53,3.6,5.5,1.53,3.4,6
E3,21/10/00,Blackpool,Macclesfield,2,1,H,0,0,D,3700,Graham Frankland,8,4,5,2,0,0,3,2,9,9,2,4,3,1,0,0,30,10,,,,2.3,2.9,2.5,2.35,3.2,2.6,2.38,3.2,2.63,2.2,3.25,2.8
E3,21/10/00,Cardiff,Mansfield,2,0,H,0,0,D,4625,Paul Armstrong,22,2,14,1,1,0,13,1,11,10,4,1,2,0,0,0,20,0,,,,1.8,3,3.5,1.65,3.5,4.3,1.8,3.25,4,1.72,3.25,4.33
E3,21/10/00,Cheltenham,Rochdale,0,2,A,0,1,A,4033,Paul Rejer,9,10,3,6,0,0,5,7,16,23,4,5,1,4,0,0,10,40,,,,1.8,3,3.5,1.9,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.5
E3,21/10/00,Chesterfield,Brighton,1,0,H,0,0,D,7014,Micharl Ryan,5,7,5,3,0,0,5,9,17,19,1,4,1,3,0,1,10,55,,,,1.75,3.1,3.6,1.9,3.4,3.4,1.83,3.4,3.6,1.8,3.4,3.75
E3,21/10/00,Hartlepool,Plymouth,1,1,D,1,0,H,2581,Eddie Wolstenholme,13,9,7,3,0,0,4,4,8,10,1,2,1,0,0,0,10,0,,,,1.8,3,3.5,1.8,3.5,3.6,1.8,3.4,3.75,1.8,3.4,3.75
E3,21/10/00,Hull,Southend,1,1,D,1,0,H,6701,Phil Joslin,4,20,3,13,0,1,1,14,14,11,12,7,0,2,0,0,0,20,,,,2.2,2.9,2.7,2.35,3.2,2.6,2.38,3.2,2.63,2.3,3.3,2.62
E3,21/10/00,Kidderminster,Exeter,0,0,D,0,0,D,3269,Mark Warren,21,10,7,5,0,0,7,6,7,16,7,6,0,1,0,0,0,10,,,,1.8,3,3.5,1.7,3.25,4.3,1.7,3.4,4.33,1.72,3.5,4
E3,21/10/00,Scunthorpe,Darlington,1,1,D,1,1,D,3298,Brian Curson,14,10,10,6,0,0,8,9,13,10,5,3,3,3,0,0,30,30,,,,2.2,2.9,2.7,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75
E3,21/10/00,Shrewsbury,Lincoln,3,2,H,3,0,H,2476,Trevor Jones,6,7,2,5,0,0,4,7,13,11,1,0,2,4,0,0,20,40,,,,1.8,3,3.5,1.8,3.4,3.75,1.83,3.25,3.75,1.83,3.3,3.75
E3,21/10/00,Torquay,Carlisle,4,2,H,2,1,H,1778,Phil Prosser,14,9,7,6,0,0,4,4,21,11,2,3,1,2,0,0,10,20,,,,1.85,3,3.3,1.8,3.4,3.75,1.83,3.25,3.75,1.83,3.3,3.75
E3,21/10/00,York,Leyton Orient,1,1,D,0,1,A,2744,Colin Webster,13,12,6,4,0,0,5,3,13,11,6,7,1,0,0,0,10,0,,,,2.35,2.9,2.35,2.75,3.4,2.2,2.63,3.2,2.38,2.5,3.2,2.5
E3,24/10/00,Blackpool,Carlisle,3,2,H,2,0,H,4744,Phil Joslin,12,8,8,4,0,0,5,7,14,17,3,1,1,3,0,1,10,55,,,,1.5,3.4,4.7,1.55,3.6,5,1.53,3.5,5.5,1.53,3.4,6
E3,24/10/00,Brighton,Plymouth,2,0,H,1,0,H,6724,Rob Harris,17,4,11,1,1,1,15,1,9,13,1,1,0,2,0,1,0,45,,,,1.45,3.5,5,1.5,3.6,6,1.44,3.75,6.5,1.5,3.4,6.5
